Invoice_id,Cust_id,Year,Product,Product,Sales
17836,136,2019,1,electronics,185
17837,158,2014,1,electronics,794
17838,179,2019,2,digital,860
17839,47,2015,2,digital,215
17840,160,2014,2,digital,212
17841,201,2014,2,digital,692
17842,102,2016,1,electronics,267
17843,20,2019,2,digital,408
17844,79,2019,3,sports items,934
17845,120,2015,2,digital,188
17846,3,2018,2,digital,403
17847,185,2017,1,electronics,99
17848,117,2017,4,home appliances,877
17849,206,2016,3,sports items,815
17850,3,2016,3,sports items,769
17851,55,2019,4,home appliances,579
17852,112,2019,2,digital,679
17853,65,2017,1,electronics,313
17854,89,2015,3,sports items,614
17855,144,2018,3,sports items,517
17856,168,2018,4,home appliances,759
17857,72,2019,2,digital,692
17858,223,2016,4,home appliances,649
17859,181,2019,3,sports items,721
17860,192,2017,2,digital,177
17861,111,2018,1,electronics,214
17862,237,2015,1,electronics,945
17863,195,2019,3,sports items,67
17864,65,2015,1,electronics,523
17865,205,2014,2,digital,939
17866,230,2019,3,sports items,167
17867,196,2018,1,electronics,202
17868,47,2019,2,digital,375
17869,149,2016,3,sports items,84
17870,129,2018,2,digital,817
17871,165,2016,2,digital,90
17872,2,2015,1,electronics,627
17873,185,2017,3,sports items,604
17874,46,2015,3,sports items,224
17875,191,2016,1,electronics,64
17876,250,2014,2,digital,563
17877,161,2014,1,electronics,78
17878,51,2014,1,electronics,229
17879,32,2017,1,electronics,205
17880,10,2015,3,sports items,223
17881,189,2015,3,sports items,851
17882,235,2016,1,electronics,259
17883,59,2017,1,electronics,838
17884,139,2017,4,home appliances,340
17885,214,2019,4,home appliances,139
17886,48,2014,1,electronics,896
17887,10,2019,4,home appliances,724
17888,158,2019,2,digital,466
17889,239,2018,4,home appliances,144
17890,220,2019,3,sports items,179
17891,58,2015,2,digital,345
17892,214,2016,3,sports items,465
17893,179,2018,1,electronics,79
17894,32,2018,4,home appliances,660
17895,17,2017,3,sports items,189
17896,55,2017,4,home appliances,186
17897,56,2016,1,electronics,459
17898,234,2018,1,electronics,291
17899,239,2017,4,home appliances,628
17900,104,2014,3,sports items,117
17901,67,2014,1,electronics,493
17902,162,2017,4,home appliances,84
17903,98,2015,3,sports items,146
17904,63,2016,3,sports items,460
17905,199,2019,2,digital,741
17906,80,2014,1,electronics,599
17907,68,2019,4,home appliances,635
17908,105,2015,1,electronics,482
17909,80,2015,2,digital,50
17910,80,2017,3,sports items,221
17911,244,2015,1,electronics,193
17912,121,2014,1,electronics,701
17913,136,2019,3,sports items,742
17914,128,2018,1,electronics,931
17915,87,2015,2,digital,493
17916,107,2014,4,home appliances,912
17917,181,2018,1,electronics,388
17918,72,2015,3,sports items,910
17919,187,2017,2,digital,659
17920,232,2016,4,home appliances,391
17921,55,2016,4,home appliances,483
17922,182,2019,2,digital,950
17923,29,2017,1,electronics,930
17924,142,2019,2,digital,275
17925,92,2015,1,electronics,400
17926,11,2015,2,digital,215
17927,54,2016,2,digital,257
17928,80,2014,4,home appliances,881
17929,104,2017,4,home appliances,459
17930,234,2019,2,digital,786
17931,112,2014,3,sports items,509
17932,236,2018,2,digital,213
17933,209,2018,4,home appliances,576
17934,24,2014,3,sports items,616
17935,32,2016,4,home appliances,667
17936,217,2016,1,electronics,444
17937,128,2019,4,home appliances,560
17938,191,2018,3,sports items,938
17939,247,2016,1,electronics,279
17940,231,2014,3,sports items,373
17941,95,2014,1,electronics,934
17942,216,2014,3,sports items,473
17943,181,2015,2,digital,727
17944,42,2014,4,home appliances,125
17945,100,2017,4,home appliances,52
17946,167,2014,1,electronics,379
17947,180,2018,1,electronics,367
17948,59,2016,1,electronics,378
17949,63,2017,4,home appliances,441
17950,225,2019,1,electronics,669
17951,219,2015,3,sports items,534
17952,133,2018,1,electronics,638
17953,128,2017,4,home appliances,331
17954,118,2015,4,home appliances,262
17955,108,2015,1,electronics,303
17956,120,2014,2,digital,246
17957,213,2018,3,sports items,307
17958,109,2017,2,digital,912
17959,53,2015,3,sports items,412
17960,52,2016,2,digital,118
17961,140,2017,3,sports items,352
17962,80,2014,2,digital,875
17963,244,2017,3,sports items,921
17964,92,2018,4,home appliances,259
17965,137,2018,1,electronics,681
17966,157,2018,3,sports items,628
17967,22,2015,2,digital,142
17968,176,2014,4,home appliances,66
17969,152,2016,3,sports items,439
17970,207,2019,2,digital,615
17971,11,2019,4,home appliances,391
17972,9,2014,1,electronics,609
17973,208,2015,3,sports items,376
17974,106,2016,3,sports items,531
17975,40,2015,4,home appliances,114
17976,94,2018,4,home appliances,757
17977,233,2014,2,digital,831
17978,174,2016,4,home appliances,804
17979,56,2016,2,digital,947
17980,42,2014,4,home appliances,742
17981,40,2017,4,home appliances,124
17982,146,2016,4,home appliances,265
17983,22,2015,2,digital,472
17984,1,2016,1,electronics,335
17985,43,2019,4,home appliances,287
17986,32,2015,4,home appliances,616
17987,197,2017,2,digital,165
17988,183,2017,2,digital,280
17989,30,2014,1,electronics,736
17990,229,2019,4,home appliances,669
17991,118,2019,1,electronics,417
17992,68,2015,1,electronics,296
17993,250,2018,3,sports items,525
17994,235,2014,4,home appliances,260
17995,53,2016,1,electronics,408
17996,10,2016,1,electronics,614
17997,37,2015,4,home appliances,451
17998,155,2015,3,sports items,667
17999,79,2016,4,home appliances,531
18000,242,2018,3,sports items,698
18001,168,2014,2,digital,235
18002,175,2017,1,electronics,356
18003,184,2014,1,electronics,876
18004,21,2018,1,electronics,656
18005,59,2019,3,sports items,733
18006,222,2019,2,digital,281
18007,38,2015,2,digital,143
18008,230,2014,2,digital,487
18009,98,2015,1,electronics,299
18010,146,2019,4,home appliances,502
18011,201,2014,1,electronics,493
18012,30,2014,1,electronics,825
18013,82,2019,3,sports items,105
18014,17,2019,3,sports items,51
18015,183,2019,2,digital,820
18016,21,2017,4,home appliances,568
18017,43,2016,1,electronics,125
18018,58,2014,1,electronics,922
18019,176,2015,3,sports items,948
18020,60,2017,4,home appliances,633
18021,103,2016,3,sports items,231
18022,30,2018,4,home appliances,695
18023,208,2016,4,home appliances,210
18024,54,2018,3,sports items,669
18025,216,2018,2,digital,788
18026,198,2019,2,digital,213
18027,20,2019,3,sports items,64
18028,75,2015,3,sports items,494
18029,1,2017,1,electronics,908
18030,149,2019,1,electronics,62
18031,127,2017,1,electronics,494
18032,98,2017,4,home appliances,276
18033,163,2014,3,sports items,332
18034,109,2016,1,electronics,506
18035,4,2016,2,digital,651
18036,26,2017,1,electronics,590
18037,194,2018,2,digital,841
18038,5,2016,1,electronics,566
18039,72,2018,1,electronics,547
18040,172,2014,1,electronics,509
18041,66,2016,3,sports items,305
18042,211,2017,1,electronics,557
18043,162,2015,4,home appliances,62
18044,95,2016,1,electronics,529
18045,32,2015,3,sports items,447
18046,42,2017,1,electronics,130
18047,215,2015,4,home appliances,53
18048,111,2014,4,home appliances,50
18049,74,2018,3,sports items,657
18050,219,2014,3,sports items,124
18051,41,2017,2,digital,320
18052,239,2019,1,electronics,548
18053,10,2018,2,digital,474
18054,89,2016,4,home appliances,642
18055,145,2018,3,sports items,276
18056,222,2018,3,sports items,829
18057,233,2014,1,electronics,128
18058,54,2019,4,home appliances,273
18059,248,2016,1,electronics,353
18060,228,2015,2,digital,447
18061,163,2018,3,sports items,87
18062,211,2016,3,sports items,828
18063,182,2016,1,electronics,185
18064,115,2015,3,sports items,889
18065,34,2015,4,home appliances,152
18066,233,2016,2,digital,500
18067,46,2015,2,digital,933
18068,96,2019,4,home appliances,65
18069,70,2018,1,electronics,247
18070,94,2017,2,digital,890
18071,149,2016,3,sports items,873
18072,191,2018,1,electronics,701
18073,235,2017,1,electronics,923
18074,156,2017,4,home appliances,423
18075,217,2016,3,sports items,666
18076,126,2017,4,home appliances,537
18077,147,2018,3,sports items,343
18078,177,2015,2,digital,863
18079,191,2019,3,sports items,909
18080,91,2015,4,home appliances,722
18081,89,2019,2,digital,637
18082,19,2019,2,digital,373
18083,39,2019,1,electronics,596
18084,248,2018,2,digital,608
18085,236,2014,2,digital,727
18086,233,2016,1,electronics,566
18087,38,2015,2,digital,758
18088,133,2016,2,digital,374
18089,75,2014,2,digital,296
18090,33,2018,3,sports items,173
18091,156,2015,4,home appliances,781
18092,215,2017,1,electronics,740
18093,163,2019,2,digital,939
18094,104,2017,2,digital,675
18095,156,2019,2,digital,387
18096,217,2016,4,home appliances,777
18097,131,2018,1,electronics,674
18098,160,2014,3,sports items,440
18099,101,2018,1,electronics,850
18100,192,2019,2,digital,54
18101,246,2014,3,sports items,86
18102,89,2018,1,electronics,497
18103,74,2017,2,digital,82
18104,194,2019,4,home appliances,126
18105,19,2017,1,electronics,310
18106,86,2017,4,home appliances,156
18107,27,2018,1,electronics,844
18108,248,2016,3,sports items,330
18109,193,2017,4,home appliances,87
18110,21,2016,2,digital,671
18111,158,2015,2,digital,890
18112,97,2018,1,electronics,144
18113,79,2019,2,digital,661
18114,205,2018,3,sports items,832
18115,22,2017,2,digital,399
18116,45,2019,1,electronics,591
18117,1,2015,4,home appliances,586
18118,101,2017,4,home appliances,673
18119,121,2016,3,sports items,195
18120,197,2017,2,digital,281
18121,191,2017,1,electronics,210
18122,108,2018,4,home appliances,508
18123,249,2019,4,home appliances,366
18124,233,2017,3,sports items,813
18125,46,2014,1,electronics,453
18126,174,2017,2,digital,410
18127,133,2015,4,home appliances,203
18128,25,2016,1,electronics,805
18129,216,2019,2,digital,443
18130,203,2014,4,home appliances,700
18131,190,2015,2,digital,582
18132,156,2015,3,sports items,544
18133,115,2017,3,sports items,635
18134,62,2019,4,home appliances,879
18135,176,2017,4,home appliances,249
18136,130,2014,4,home appliances,113
18137,134,2014,4,home appliances,901
18138,240,2018,3,sports items,61
18139,51,2018,3,sports items,106
18140,161,2016,2,digital,837
18141,81,2014,1,electronics,750
18142,127,2016,2,digital,463
18143,236,2018,1,electronics,89
18144,182,2014,1,electronics,359
18145,195,2018,2,digital,834
18146,240,2019,2,digital,485
18147,132,2014,4,home appliances,382
18148,240,2014,3,sports items,929
18149,187,2018,3,sports items,556
18150,139,2017,3,sports items,412
18151,154,2014,3,sports items,464
18152,75,2016,2,digital,846
18153,48,2015,1,electronics,595
18154,27,2019,4,home appliances,79
18155,178,2019,3,sports items,643
18156,141,2015,1,electronics,63
18157,59,2019,2,digital,874
18158,200,2015,2,digital,715
18159,34,2014,1,electronics,808
18160,237,2018,4,home appliances,221
18161,219,2014,3,sports items,699
18162,221,2014,2,digital,809
18163,243,2017,4,home appliances,871
18164,159,2016,1,electronics,576
18165,116,2016,2,digital,555
18166,224,2014,4,home appliances,614
18167,249,2018,2,digital,382
18168,24,2014,2,digital,577
18169,195,2018,3,sports items,614
18170,123,2015,2,digital,384
18171,249,2014,3,sports items,695
18172,3,2015,4,home appliances,404
18173,16,2017,2,digital,556
18174,79,2017,1,electronics,471
18175,79,2014,2,digital,209
18176,70,2017,1,electronics,248
18177,163,2016,2,digital,313
18178,87,2017,1,electronics,870
18179,109,2014,2,digital,200
18180,238,2017,4,home appliances,366
18181,176,2014,3,sports items,529
18182,7,2016,1,electronics,245
18183,130,2019,3,sports items,584
18184,51,2017,3,sports items,493
18185,181,2018,3,sports items,100
18186,159,2015,3,sports items,602
18187,75,2018,4,home appliances,766
18188,81,2017,2,digital,187
18189,128,2017,1,electronics,269
18190,240,2019,2,digital,692
18191,138,2018,2,digital,210
18192,240,2014,2,digital,224
18193,223,2018,3,sports items,371
18194,25,2015,2,digital,878
18195,184,2019,3,sports items,571
18196,230,2017,4,home appliances,417
18197,154,2016,3,sports items,277
18198,74,2017,2,digital,773
18199,72,2019,4,home appliances,854
18200,49,2015,4,home appliances,873
18201,208,2017,3,sports items,477
18202,127,2016,4,home appliances,784
18203,179,2019,3,sports items,341
18204,192,2017,1,electronics,97
18205,213,2015,4,home appliances,591
18206,200,2019,4,home appliances,371
18207,193,2018,4,home appliances,373
18208,187,2015,1,electronics,470
18209,89,2017,2,digital,924
18210,71,2016,2,digital,65
18211,152,2014,4,home appliances,246
18212,58,2015,4,home appliances,236
18213,7,2017,1,electronics,513
18214,157,2019,1,electronics,219
18215,196,2017,3,sports items,845
18216,96,2015,4,home appliances,624
18217,235,2018,3,sports items,407
18218,89,2016,4,home appliances,396
18219,79,2017,4,home appliances,76
18220,182,2018,1,electronics,586
18221,52,2019,1,electronics,88
18222,54,2016,1,electronics,565
18223,62,2014,2,digital,741
18224,126,2018,2,digital,288
18225,98,2015,3,sports items,592
18226,129,2016,4,home appliances,642
18227,234,2018,1,electronics,136
18228,105,2018,3,sports items,733
18229,74,2015,2,digital,632
18230,250,2015,1,electronics,846
18231,44,2016,2,digital,177
18232,211,2015,3,sports items,624
18233,214,2016,4,home appliances,135
18234,64,2014,1,electronics,522
18235,95,2018,2,digital,311
18236,55,2014,1,electronics,108
18237,87,2018,1,electronics,795
18238,136,2017,1,electronics,919
18239,206,2019,3,sports items,902
18240,188,2019,4,home appliances,444
18241,19,2015,2,digital,86
18242,128,2017,1,electronics,260
18243,68,2014,4,home appliances,518
18244,43,2015,4,home appliances,354
18245,24,2018,4,home appliances,789
18246,136,2016,3,sports items,219
18247,21,2016,3,sports items,723
18248,117,2016,3,sports items,664
18249,102,2014,2,digital,878
18250,184,2016,2,digital,163
18251,32,2015,2,digital,201
18252,122,2016,1,electronics,750
18253,37,2019,3,sports items,625
18254,102,2014,2,digital,692
18255,59,2017,2,digital,421
18256,48,2016,1,electronics,602
18257,53,2018,2,digital,945
18258,127,2018,4,home appliances,148
18259,25,2015,4,home appliances,929
18260,67,2016,2,digital,848
18261,247,2018,3,sports items,429
18262,97,2019,3,sports items,60
18263,27,2018,1,electronics,104
18264,190,2018,3,sports items,249
18265,236,2019,4,home appliances,927
18266,50,2014,4,home appliances,314
18267,55,2019,1,electronics,575
18268,39,2017,2,digital,893
18269,162,2016,4,home appliances,487
18270,156,2019,4,home appliances,246
18271,164,2017,4,home appliances,640
18272,118,2018,3,sports items,804
18273,106,2016,1,electronics,897
18274,152,2017,4,home appliances,480
18275,121,2016,3,sports items,135
18276,183,2019,1,electronics,390
18277,179,2014,3,sports items,931
18278,18,2018,2,digital,603
18279,8,2017,1,electronics,657
18280,200,2019,1,electronics,367
18281,202,2015,4,home appliances,346
18282,147,2017,3,sports items,145
18283,109,2014,3,sports items,159
18284,195,2015,4,home appliances,519
18285,114,2015,4,home appliances,333
18286,160,2019,2,digital,595
18287,110,2014,1,electronics,307
18288,194,2016,2,digital,899
18289,3,2017,2,digital,203
18290,180,2015,3,sports items,153
18291,205,2015,2,digital,422
18292,184,2016,4,home appliances,330
18293,246,2015,3,sports items,342
18294,229,2017,3,sports items,410
18295,148,2018,2,digital,672
18296,29,2015,2,digital,199
18297,239,2016,2,digital,900
